"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"exp_progress";"quest_progress"
"1464135602.86618";"около 14 тысяч";"63";"миролюбивый";"816";"348";"38";"16"
"1464136802.05713";"около 9 тысяч";"63";"миролюбивый";"816";"348";"38";"16"
"1464138002.00473";"около 8 тысяч";"63";"миролюбивый";"816";"301";"38";"17"
"1464139201.96109";"около 9 тысяч";"63";"миролюбивый";"816";"191";"38";"21"
"1464140402.82359";"около 9 тысяч";"63";"миролюбивый";"816";"101";"38";"26"
"1464141602.64544";"около 9 тысяч";"63";"миролюбивый";"816";"90";"38";"26"
"1464142802.40122";"около 9 тысяч";"63";"миролюбивый";"816";"90";"38";"26"
"1464144002.22429";"около 9 тысяч";"63";"миролюбивый";"816";"90";"38";"26"
"1464145202.1638";"около 9 тысяч";"63";"миролюбивый";"816";"90";"38";"26"
"1464146402.02862";"около 9 тысяч";"63";"миролюбивый";"816";"90";"38";"26"
"1464147602.837";"около 9 тысяч";"63";"миролюбивый";"816";"90";"38";"26"
"1464148802.73018";"около 12 тысяч";"63";"миролюбивый";"816";"34";"38";"46"
"1464150002.11361";"около 12 тысяч";"63";"миролюбивый";"816";"48";"38";"49"
"1464151202.00466";"около 12 тысяч";"63";"миролюбивый";"816";"192";"38";"50"
"1464152401.88175";"около 12 тысяч";"63";"миролюбивый";"816";"36";"38";"65"
"1464153602.78365";"около 12 тысяч";"63";"миролюбивый";"816";"22";"38";"69"
"1464154802.78753";"около 12 тысяч";"63";"миролюбивый";"816";"18";"38";"73"
"1464156002.81821";"около 12 тысяч";"63";"миролюбивый";"816";"14";"38";"77"
"1464157202.74107";"около 12 тысяч";"63";"миролюбивый";"816";"250";"38";"77"
"1464158402.71497";"около 12 тысяч";"63";"миролюбивый";"816";"309";"38";"79"
"1464159603.09147";"около 12 тысяч";"63";"миролюбивый";"816";"223";"38";"82"
"1464160802.17251";"около 13 тысяч";"63";"миролюбивый";"816";"112";"38";"85"
"1464162002.19604";"около 13 тысяч";"63";"миролюбивый";"816";"51";"39";"89"
"1464163202.29962";"около 13 тысяч";"63";"миролюбивый";"816";"333";"39";"90"
"1464164402.53797";"около тысячи";"63";"миролюбивый";"816";"348";"39";"90"
"1464165602.66421";"около 8 сотен";"63";"миролюбивый";"816";"315";"39";"92"
"1464166802.58569";"около 8 сотен";"63";"миролюбивый";"816";"228";"39";"97"
"1464168002.56385";"около 9 сотен";"63";"миролюбивый";"816";"189";"39";"99"
"1464169202.48703";"около тысячи";"63";"миролюбивый";"816";"348";"39";"100"
"1464170402.42614";"около тысячи";"63";"миролюбивый";"817";"348";"39";"100"
"1464171602.41556";"около 19 сотен";"63";"миролюбивый";"817";"233";"39";"0"
"1464172802.5284";"около 5 тысяч";"63";"миролюбивый";"817";"166";"39";"0"
"1464174002.07724";"около 5 тысяч";"63";"миролюбивый";"817";"33";"39";"0"
"1464175202.25856";"около 23 тысяч";"63";"миролюбивый";"818";"57";"39";"4"
"1464176402.31584";"около 23 тысяч";"63";"миролюбивый";"818";"40";"40";"15"
"1464177602.37595";"около 23 тысяч";"63";"миролюбивый";"818";"86";"40";"24"
"1464178802.45008";"около 22 тысяч";"63";"миролюбивый";"818";"231";"40";"25"
"1464180002.486";"около 28 тысяч";"63";"миролюбивый";"818";"348";"40";"25"
"1464181202.58959";"около 16 тысяч";"63";"миролюбивый";"818";"348";"40";"25"
"1464182402.61907";"около 16 тысяч";"63";"миролюбивый";"818";"229";"40";"29"
"1464183602.58885";"около 16 тысяч";"63";"миролюбивый";"818";"161";"40";"35"
"1464184802.64789";"около 16 тысяч";"63";"миролюбивый";"818";"64";"40";"38"
"1464186002.8686";"около 16 тысяч";"63";"миролюбивый";"818";"36";"40";"40"
"1464187202.14401";"около 16 тысяч";"63";"миролюбивый";"818";"41";"40";"43"
"1464188402.17207";"около 16 тысяч";"63";"миролюбивый";"818";"201";"40";"45"
"1464189602.64694";"около 16 тысяч";"63";"миролюбивый";"818";"85";"40";"50"
"1464190802.17613";"около 16 тысяч";"63";"миролюбивый";"818";"39";"40";"52"
"1464192002.19529";"около 16 тысяч";"63";"миролюбивый";"818";"44";"40";"56"
"1464193202.60739";"около 16 тысяч";"63";"миролюбивый";"818";"222";"40";"59"
"1464194402.57599";"около 17 тысяч";"63";"миролюбивый";"818";"348";"40";"59"
"1464195602.59316";"около 18 тысяч";"63";"миролюбивый";"818";"348";"40";"59"
"1464196802.77403";"около 12 тысяч";"63";"миролюбивый";"818";"334";"40";"59"
"1464198001.90676";"около 14 тысяч";"63";"миролюбивый";"818";"320";"40";"59"
"1464199202.0644";"около 22 тысяч";"63";"миролюбивый";"819";"220";"40";"62"
"1464200402.01216";"около 22 тысяч";"63";"миролюбивый";"819";"112";"40";"67"
"1464201602.01646";"около 22 тысяч";"63";"миролюбивый";"819";"54";"40";"71"
"1464202802.25434";"около 22 тысяч";"63";"миролюбивый";"819";"20";"40";"77"
"1464204002.35731";"около 22 тысяч";"63";"миролюбивый";"819";"78";"41";"78"
"1464205202.40886";"около 22 тысяч";"63";"миролюбивый";"819";"348";"41";"78"
"1464206402.65253";"около 22 тысяч";"63";"миролюбивый";"819";"235";"41";"82"
"1464207602.55859";"около 22 тысяч";"63";"миролюбивый";"819";"114";"41";"85"
"1464208802.56543";"около 22 тысяч";"63";"миролюбивый";"819";"45";"41";"88"
"1464210002.74403";"около 22 тысяч";"63";"миролюбивый";"819";"134";"41";"89"
"1464211202.84748";"около 24 тысяч";"63";"миролюбивый";"819";"348";"41";"89"
"1464212402.88547";"около 25 тысяч";"63";"миролюбивый";"819";"348";"41";"89"
"1464213602.87486";"около 5 тысяч";"63";"миролюбивый";"819";"281";"41";"93"
"1464214802.8294";"около 5 тысяч";"63";"миролюбивый";"819";"175";"41";"98"
"1464216002.77962";"около 5 тысяч";"63";"миролюбивый";"819";"44";"41";"100"
"1464217202.8248";"около 5 тысяч";"63";"миролюбивый";"819";"85";"41";"100"
"1464218401.98138";"около 6 тысяч";"63";"миролюбивый";"820";"261";"41";"100"
"1464219602.16042";"около 4 тысяч";"63";"миролюбивый";"820";"332";"41";"0"
"1464220802.28862";"около 4 тысяч";"63";"миролюбивый";"820";"225";"41";"4"
"1464222002.50819";"около 5 тысяч";"63";"миролюбивый";"820";"165";"41";"12"
"1464223202.85129";"около 5 тысяч";"63";"миролюбивый";"820";"74";"41";"18"
"1464224402.09045";"около 5 тысяч";"63";"миролюбивый";"820";"145";"41";"18"
"1464225602.25638";"около 5 тысяч";"63";"миролюбивый";"820";"338";"41";"19"
"1464226802.34291";"около 5 тысяч";"63";"миролюбивый";"820";"224";"41";"21"
"1464228002.56291";"около 5 тысяч";"63";"миролюбивый";"820";"112";"41";"25"
"1464229202.72816";"около 5 тысяч";"63";"миролюбивый";"820";"16";"41";"28"
"1464230402.85389";"около 5 тысяч";"63";"миролюбивый";"820";"278";"41";"28"
"1464231602.12585";"около 5 тысяч";"63";"миролюбивый";"820";"243";"41";"30"
"1464232802.3399";"около 5 тысяч";"63";"миролюбивый";"820";"154";"41";"36"
"1464234002.47944";"около 5 тысяч";"63";"миролюбивый";"820";"41";"41";"42"
"1464235202.73177";"около 5 тысяч";"63";"миролюбивый";"820";"15";"41";"51"
"1464236402.00187";"около 5 тысяч";"63";"миролюбивый";"820";"34";"41";"55"
"1464237601.97681";"около 5 тысяч";"63";"миролюбивый";"820";"32";"42";"58"
"1464238802.0184";"около 5 тысяч";"63";"миролюбивый";"820";"110";"42";"60"
"1464240002.73219";"около 6 тысяч";"63";"миролюбивый";"820";"54";"42";"65"
"1464241202.11223";"около 5 тысяч";"63";"миролюбивый";"820";"339";"42";"65"
"1464242402.43366";"около 7 тысяч";"63";"миролюбивый";"820";"348";"42";"65"
"1464243603.02151";"около 6 тысяч";"63";"миролюбивый";"820";"348";"42";"65"
"1464244802.56187";"около 6 тысяч";"63";"миролюбивый";"820";"256";"42";"70"
"1464246002.68372";"около 6 тысяч";"63";"миролюбивый";"820";"148";"42";"74"
"1464247202.08246";"около 6 тысяч";"63";"миролюбивый";"820";"63";"42";"77"
"1464248402.89894";"около 6 тысяч";"63";"миролюбивый";"820";"46";"42";"82"
"1464249602.30058";"около 6 тысяч";"63";"миролюбивый";"820";"33";"42";"85"
"1464250802.01065";"около 6 тысяч";"63";"миролюбивый";"820";"24";"42";"89"
"1464252002.56998";"около 6 тысяч";"63";"миролюбивый";"820";"43";"42";"95"
"1464253202.73694";"около 7 тысяч";"63";"миролюбивый";"820";"30";"42";"100"
"1464254402.59568";"около 7 тысяч";"63";"миролюбивый";"820";"38";"42";"100"
"1464255601.95563";"около 8 тысяч";"63";"миролюбивый";"820";"315";"42";"100"
"1464256802.80993";"около 8 тысяч";"63";"миролюбивый";"820";"336";"42";"0"
"1464258002.79074";"около 8 тысяч";"63";"миролюбивый";"820";"244";"42";"1"
"1464259202.45412";"около 8 тысяч";"63";"миролюбивый";"820";"61";"42";"1"
"1464260402.24599";"около 8 тысяч";"63";"миролюбивый";"820";"62";"42";"1"
"1464261602.09417";"около 8 тысяч";"63";"миролюбивый";"820";"157";"42";"2"
"1464262802.01056";"около 8 тысяч";"63";"миролюбивый";"820";"348";"42";"68"
"1464264002.30059";"около 8 тысяч";"63";"миролюбивый";"820";"303";"42";"2"
"1464265202.96257";"около 8 тысяч";"63";"миролюбивый";"820";"233";"42";"3"
"1464266402.05977";"около 8 тысяч";"63";"миролюбивый";"820";"147";"43";"3"
"1464267602.90396";"около 8 тысяч";"63";"миролюбивый";"820";"38";"43";"4"
"1464268802.1612";"около 8 тысяч";"63";"миролюбивый";"820";"311";"43";"4"
"1464270002.49441";"около 10 тысяч";"63";"миролюбивый";"820";"348";"43";"4"
