"";"gold_approx";"level";"alignment";"bricks_cnt";"health";"exp_progress";"quest_progress"
"1425991201.44865";"около 7 тысяч";"105";"абсолютное добро!";"1000";"39";"75";"5"
"1425992401.86111";"около 7 тысяч";"105";"абсолютное добро!";"1000";"380";"75";"7"
"1425993602.12369";"около 7 тысяч";"105";"абсолютное добро!";"1000";"420";"75";"9"
"1425994801.42178";"около 7 тысяч";"105";"абсолютное добро!";"1000";"265";"75";"11"
"1425996001.88992";"около 7 тысяч";"105";"абсолютное добро!";"1000";"441";"75";"16"
"1425997201.79674";"около 7 тысяч";"105";"абсолютное добро!";"1000";"382";"75";"20"
"1425998402.10904";"около 7 тысяч";"105";"абсолютное добро!";"1000";"309";"75";"23"
"1425999601.56879";"около 8 тысяч";"105";"абсолютное добро!";"1000";"192";"75";"41"
"1426000802.11578";"около 8 тысяч";"105";"абсолютное добро!";"1000";"115";"75";"44"
"1426002001.41399";"около 8 тысяч";"105";"абсолютное добро!";"1000";"109";"75";"49"
"1426003201.8808";"около 8 тысяч";"105";"абсолютное добро!";"1000";"81";"75";"53"
"1426004402.11646";"около 8 тысяч";"105";"абсолютное добро!";"1000";"46";"75";"56"
"1426005601.40483";"около 8 тысяч";"105";"абсолютное добро!";"1000";"516";"75";"56"
"1426006801.86734";"около 10 тысяч";"105";"абсолютное добро!";"1000";"516";"75";"56"
"1426008001.61831";"около 11 тысяч";"105";"абсолютное добро!";"1000";"516";"75";"56"
"1426009201.90511";"около 5 тысяч";"105";"абсолютное добро!";"1000";"465";"76";"57"
"1426010402.34563";"около 5 тысяч";"105";"абсолютное добро!";"1000";"251";"76";"58"
"1426011602.1934";"около 5 тысяч";"105";"абсолютное добро!";"1000";"132";"76";"61"
"1426012801.50008";"около 6 тысяч";"105";"абсолютное добро!";"1000";"458";"76";"65"
"1426014001.96642";"около 6 тысяч";"105";"абсолютное добро!";"1000";"198";"76";"67"
"1426015201.65403";"около 6 тысяч";"105";"абсолютное добро!";"1000";"206";"76";"70"
"1426016401.94678";"около 6 тысяч";"105";"абсолютное добро!";"1000";"104";"76";"74"
"1426017602.2304";"около 6 тысяч";"105";"абсолютное добро!";"1000";"230";"76";"75"
"1426018801.53747";"около 6 тысяч";"105";"абсолютное добро!";"1000";"114";"76";"79"
"1426020001.83244";"около 6 тысяч";"105";"абсолютное добро!";"1000";"219";"76";"82"
"1426021202.12708";"около 6 тысяч";"105";"абсолютное добро!";"1000";"97";"76";"83"
"1426022401.42016";"около 7 тысяч";"105";"абсолютное добро!";"1000";"36";"76";"85"
"1426023601.71456";"около 7 тысяч";"105";"абсолютное добро!";"1000";"108";"76";"88"
"1426024802.00844";"около 7 тысяч";"105";"абсолютное добро!";"1000";"234";"76";"90"
"1426026001.30412";"около 7 тысяч";"105";"абсолютное добро!";"1000";"121";"76";"93"
"1426027201.59273";"около 7 тысяч";"105";"абсолютное добро!";"1000";"66";"76";"98"
"1426028401.88535";"около 8 тысяч";"105";"абсолютное добро!";"1000";"358";"76";"98"
"1426029602.17804";"около 8 тысяч";"105";"абсолютное добро!";"1000";"516";"76";"98"
"1426030801.46604";"около 11 тысяч";"105";"абсолютное добро!";"1000";"516";"76";"98"
"1426032001.76234";"около 12 тысяч";"105";"абсолютное добро!";"1000";"516";"76";"98"
"1426033202.04792";"около 8 тысяч";"105";"абсолютное добро!";"1000";"514";"76";"99"
"1426034401.32773";"около 8 тысяч";"105";"абсолютное добро!";"1000";"383";"76";"100"
"1426035601.62186";"около 5 тысяч";"105";"абсолютное добро!";"1000";"377";"76";"100"
"1426036801.90911";"около 5 тысяч";"105";"абсолютное добро!";"1000";"304";"76";"2"
"1426038002.1954";"около 5 тысяч";"105";"абсолютное добро!";"1000";"212";"76";"9"
"1426039201.48288";"около 5 тысяч";"105";"абсолютное добро!";"1000";"102";"76";"13"
"1426040401.79123";"около 5 тысяч";"105";"абсолютное добро!";"1000";"163";"76";"19"
"1426041602.07708";"около 5 тысяч";"105";"абсолютное добро!";"1000";"40";"76";"25"
"1426042801.37036";"около 5 тысяч";"105";"абсолютное добро";"1000";"13";"76";"26"
"1426044001.69862";"около 9 тысяч";"105";"абсолютное добро";"1000";"284";"76";"26"
"1426045202.27535";"около 9 тысяч";"105";"абсолютное добро";"1000";"510";"76";"26"
"1426046401.58723";"около 9 тысяч";"105";"абсолютное добро";"1000";"463";"76";"29"
"1426047601.89658";"около 9 тысяч";"105";"абсолютное добро";"1000";"260";"76";"35"
"1426048801.68533";"около 10 тысяч";"105";"абсолютное добро";"1000";"110";"76";"39"
"1426050002.12302";"около 10 тысяч";"105";"абсолютное добро";"1000";"23";"76";"45"
"1426051202.11172";"около 10 тысяч";"105";"абсолютное добро";"1000";"28";"76";"53"
"1426052401.3986";"около 10 тысяч";"105";"абсолютное добро";"1000";"17";"76";"60"
"1426053601.84589";"около 12 тысяч";"105";"абсолютное добро";"1000";"415";"76";"60"
"1426054802.22722";"около 13 тысяч";"105";"абсолютное добро";"1000";"516";"76";"60"
"1426056001.52796";"около 8 тысяч";"105";"абсолютное добро";"1000";"516";"76";"60"
"1426057202.00094";"около 8 тысяч";"105";"абсолютное добро";"1000";"484";"76";"61"
"1426058402.03358";"около 9 тысяч";"105";"абсолютное добро";"1000";"369";"76";"62"
"1426059601.34391";"около 9 тысяч";"105";"абсолютное добро";"1000";"460";"76";"66"
"1426060801.80758";"около 9 тысяч";"105";"абсолютное добро";"1000";"370";"76";"72"
"1426062003.29977";"около 9 тысяч";"105";"абсолютное добро";"1000";"363";"76";"77"
"1426063201.61206";"около 9 тысяч";"105";"абсолютное добро";"1000";"442";"76";"80"
"1426064402.07245";"около 9 тысяч";"105";"абсолютное добро";"1000";"342";"76";"83"
"1426065602.1444";"около 11 тысяч";"105";"абсолютное добро";"1000";"324";"76";"83"
"1426066801.42512";"около 10 тысяч";"105";"абсолютное добро";"1000";"268";"76";"88"
"1426068001.89624";"около 10 тысяч";"105";"абсолютное добро";"1000";"126";"76";"92"
"1426069201.93617";"около 10 тысяч";"105";"абсолютное добро";"1000";"178";"76";"98"
"1426070402.22395";"около 11 тысяч";"105";"абсолютное добро";"1000";"138";"76";"100"
"1426071601.76431";"около 17 тысяч";"105";"абсолютное добро";"1000";"390";"76";"100"
"1426072802.03731";"около 10 тысяч";"105";"абсолютное добро";"1000";"480";"76";"0"
"1426074001.32185";"около 10 тысяч";"105";"абсолютное добро";"1000";"322";"76";"4"
"1426075201.79802";"около 10 тысяч";"105";"абсолютное добро";"1000";"151";"76";"6"
"1426076402.17424";"около 10 тысяч";"105";"абсолютное добро";"1000";"394";"76";"9"
"1426077601.46335";"около 10 тысяч";"105";"абсолютное добро";"1000";"294";"76";"13"
"1426078801.92344";"около 10 тысяч";"105";"абсолютное добро";"1000";"450";"76";"17"
"1426080001.64407";"около 10 тысяч";"105";"абсолютное добро";"1000";"362";"76";"21"
"1426081202.0188";"около 10 тысяч";"105";"абсолютное добро";"1000";"261";"76";"30"
"1426082401.46515";"около 11 тысяч";"105";"абсолютное добро!";"1000";"446";"76";"32"
"1426083601.89612";"около 11 тысяч";"105";"абсолютное добро!";"1000";"352";"76";"35"
"1426084802.17826";"около 11 тысяч";"105";"абсолютное добро!";"1000";"257";"76";"38"
"1426086001.61353";"около 11 тысяч";"105";"абсолютное добро";"1000";"375";"76";"43"
"1426087202.23196";"около 11 тысяч";"105";"абсолютное добро!";"1000";"378";"76";"45"
"1426088401.53778";"около 11 тысяч";"105";"абсолютное добро!";"1000";"249";"76";"49"
"1426089602.00249";"около 11 тысяч";"105";"абсолютное добро!";"1000";"166";"76";"51"
"1426090801.80025";"около 12 тысяч";"105";"абсолютное добро!";"1000";"459";"76";"53"
"1426092002.08495";"около 14 тысяч";"105";"абсолютное добро!";"1000";"516";"76";"53"
"1426093201.54191";"около 16 тысяч";"105";"абсолютное добро!";"1000";"516";"76";"53"
"1426094402.19519";"около 13 тысяч";"105";"абсолютное добро!";"1000";"514";"76";"54"
"1426095601.48082";"около 13 тысяч";"105";"абсолютное добро!";"1000";"320";"76";"56"
"1426096801.93801";"около 13 тысяч";"105";"абсолютное добро!";"1000";"226";"76";"61"
"1426098001.47103";"около 13 тысяч";"105";"абсолютное добро!";"1000";"106";"76";"65"
"1426099201.76792";"около 13 тысяч";"105";"абсолютное добро!";"1000";"340";"76";"80"
"1426100402.21948";"около 13 тысяч";"105";"абсолютное добро!";"1000";"259";"76";"85"
"1426101602.05949";"около 16 тысяч";"105";"абсолютное добро!";"1000";"134";"76";"88"
"1426102801.35815";"около 16 тысяч";"105";"абсолютное добро!";"1000";"92";"76";"91"
"1426104001.73801";"около 16 тысяч";"105";"абсолютное добро!";"1000";"206";"76";"94"
"1426105202.03418";"около 16 тысяч";"105";"абсолютное добро!";"1000";"54";"76";"98"
"1426106401.35162";"около 16 тысяч";"105";"абсолютное добро!";"1000";"24";"76";"100"
"1426107601.65397";"около 18 тысяч";"105";"абсолютное добро";"1000";"12";"76";"100"
"1426108801.94399";"около 20 тысяч";"105";"абсолютное добро";"1000";"317";"76";"100"
"1426110002.23969";"около 15 тысяч";"105";"абсолютное добро";"1000";"510";"76";"0"
"1426111201.54201";"около 15 тысяч";"105";"абсолютное добро";"1000";"387";"76";"4"
"1426112401.84545";"около 16 тысяч";"105";"абсолютное добро";"1000";"262";"76";"6"
"1426113602.1245";"около 16 тысяч";"105";"абсолютное добро";"1000";"196";"76";"10"
"1426114801.42111";"около 16 тысяч";"105";"абсолютное добро";"1000";"102";"76";"14"
"1426116001.71671";"около 16 тысяч";"105";"абсолютное добро";"1000";"93";"76";"18"
"1426117202.00237";"около 16 тысяч";"105";"абсолютное добро";"1000";"68";"76";"22"
"1426118401.3438";"около 16 тысяч";"105";"абсолютное добро";"1000";"121";"76";"25"
"1426119601.63311";"около 16 тысяч";"105";"абсолютное добро";"1000";"41";"76";"32"
"1426120801.92116";"около 16 тысяч";"105";"абсолютное добро";"1000";"49";"76";"34"
