"";"gold_approx";"level";"alignment";"bricks_cnt";"health";"exp_progress";"quest_progress"
"1427481601.65435";"около тысячи";"36";"чистое зло";"967";"29";"80";"21"
"1427482802.11725";"около тысячи";"36";"чистое зло";"967";"36";"80";"26"
"1427484001.75933";"около 5 сотен";"36";"чистое зло";"967";"29";"81";"25"
"1427485202.06368";"около 4 сотен";"36";"чистое зло";"967";"26";"81";"29"
"1427486401.38398";"около 4 сотен";"36";"чистое зло";"967";"18";"81";"29"
"1427487601.68217";"около 6 сотен";"36";"чистое зло";"968";"240";"81";"29"
"1427488802.08926";"около 6 сотен";"36";"чистое зло";"968";"196";"81";"31"
"1427490001.39024";"около 8 сотен";"36";"чистое зло";"968";"96";"81";"34"
"1427491202.06017";"около тысячи";"36";"чистое зло";"968";"35";"81";"39"
"1427492401.46972";"около тысячи";"36";"чистое зло";"968";"14";"81";"44"
"1427493601.77856";"около тысячи";"36";"чистое зло";"968";"28";"82";"49"
"1427494802.09966";"около тысячи";"36";"чистое зло";"968";"28";"82";"52"
"1427496001.3696";"около тысячи";"36";"чистое зло";"968";"32";"82";"56"
"1427497201.67965";"около тысячи";"36";"чистое зло";"968";"36";"82";"57"
"1427498403.64518";"около тысячи";"36";"чистое зло";"968";"240";"82";"57"
"1427499601.38604";"около 2 тысяч";"36";"чистое зло";"968";"240";"82";"57"
"1427500801.70301";"около 9 сотен";"36";"чистое зло";"968";"226";"82";"58"
"1427502002.02477";"около 9 сотен";"36";"чистое зло";"968";"147";"82";"63"
"1427503201.31554";"около 2 тысяч";"36";"чистое зло";"968";"63";"82";"67"
"1427504401.61061";"около 2 тысяч";"36";"чистое зло";"968";"50";"83";"72"
"1427505601.90585";"около 2 тысяч";"36";"чистое зло";"968";"29";"83";"76"
"1427506801.22535";"около 2 тысяч";"36";"чистое зло";"968";"12";"83";"79"
"1427508001.63359";"около 2 тысяч";"36";"чистое зло";"968";"231";"83";"79"
"1427509201.93358";"около 3 тысяч";"36";"чистое зло";"968";"240";"83";"79"
"1427510401.25212";"около 9 сотен";"36";"чистое зло";"968";"161";"83";"80"
"1427511601.55689";"около тысячи";"36";"чистое зло";"968";"57";"83";"93"
"1427512801.86428";"около 9 сотен";"36";"чистое зло";"968";"50";"83";"97"
"1427514002.17327";"около 9 сотен";"36";"чистое зло";"969";"33";"85";"100"
"1427515201.46685";"около 3 тысяч";"36";"чистое зло";"969";"53";"85";"100"
"1427516401.77364";"около сотни";"36";"чистое зло";"970";"240";"85";"0"
"1427517602.10333";"около 3 сотен";"36";"чистое зло";"970";"171";"85";"4"
"1427518801.55073";"около 3 сотен";"36";"чистое зло";"970";"35";"85";"6"
"1427520001.32599";"около 3 сотен";"36";"чистое зло";"970";"197";"85";"7"
"1427521201.62807";"около 5 сотен";"36";"чистое зло";"970";"178";"85";"10"
"1427522402.06459";"около 6 сотен";"36";"злобный";"971";"107";"85";"11"
"1427523601.78275";"около тысячи";"36";"злобный";"972";"136";"86";"12"
"1427524802.07627";"около 2 тысяч";"36";"злобный";"973";"150";"86";"12"
"1427526001.51342";"около 5 сотен";"36";"злобный";"973";"114";"86";"16"
"1427527201.72554";"около 6 сотен";"36";"чистое зло";"973";"21";"86";"19"
"1427528402.04527";"около 6 сотен";"36";"чистое зло";"973";"27";"87";"23"
"1427529601.46877";"около 6 сотен";"36";"чистое зло";"973";"36";"87";"28"
"1427530801.24533";"неизвестно";"36";"чистое зло";"973";"22";"87";"32"
"1427532001.52785";"неизвестно";"36";"чистое зло";"973";"83";"87";"32"
"1427533201.98701";"неизвестно";"36";"злобный";"973";"175";"87";"32"
"1427534402.18651";"около 15 сотен";"36";"злобный";"973";"240";"87";"32"
"1427535601.48601";"около 8 сотен";"36";"злобный";"973";"240";"87";"32"
"1427536801.94041";"около 8 сотен";"36";"злобный";"973";"109";"87";"35"
"1427538001.69471";"около 9 сотен";"36";"злобный";"973";"36";"87";"40"
"1427539201.99974";"около 9 сотен";"36";"злобный";"973";"26";"87";"44"
"1427540401.48933";"около тысячи";"36";"злобный";"973";"32";"87";"50"
"1427541602.22285";"около тысячи";"36";"злобный";"973";"26";"88";"53"
"1427542801.5978";"около тысячи";"36";"чистое зло";"973";"102";"88";"51"
"1427544002.10681";"около тысячи";"36";"чистое зло";"973";"30";"88";"53"
"1427545201.26987";"около тысячи";"36";"чистое зло";"973";"85";"88";"58"
"1427546401.57874";"около 16 сотен";"36";"чистое зло";"973";"24";"88";"61"
"1427547602.08823";"около 16 сотен";"36";"чистое зло";"973";"29";"88";"66"
"1427548801.79245";"около 16 сотен";"36";"чистое зло";"973";"76";"88";"68"
"1427550002.10721";"около 16 сотен";"36";"чистое зло";"973";"222";"88";"69"
"1427551201.80415";"около 17 сотен";"36";"чистое зло";"973";"111";"89";"70"
"1427552401.63378";"около 18 сотен";"36";"чистое зло";"973";"51";"89";"71"
"1427553601.95218";"около 2 тысяч";"36";"чистое зло";"973";"240";"89";"71"
"1427554801.4346";"около тысячи";"36";"злобный";"973";"240";"89";"71"
"1427556001.36205";"около тысячи";"36";"злобный";"973";"150";"89";"74"
"1427557201.66959";"около тысячи";"36";"злобный";"973";"59";"89";"80"
"1427558402.16682";"около тысячи";"36";"злобный";"973";"87";"89";"85"
"1427559601.54204";"около тысячи";"36";"злобный";"973";"28";"89";"88"
"1427560801.87619";"около тысячи";"36";"злобный";"973";"28";"90";"93"
"1427562002.39918";"около тысячи";"36";"злобный";"973";"13";"90";"96"
"1427563201.30658";"около 18 сотен";"36";"злобный";"973";"240";"90";"96"
"1427564401.66909";"около 16 сотен";"36";"злобный";"973";"240";"90";"96"
"1427565602.22566";"около 18 сотен";"36";"злобный";"973";"136";"90";"97"
"1427566802.01178";"около 18 сотен";"36";"злобный";"974";"56";"91";"100"
"1427568001.31429";"около тысячи";"36";"чистое зло";"975";"153";"91";"100"
"1427569202.03509";"около тысячи";"36";"чистое зло";"975";"240";"91";"2"
"1427570401.99464";"около тысячи";"36";"чистое зло";"975";"111";"92";"6"
"1427571601.3198";"неизвестно";"36";"чистое зло";"975";"17";"92";"11"
"1427572801.66206";"около 4 тысяч";"36";"чистое зло";"975";"237";"92";"11"
"1427574001.97132";"около 4 тысяч";"36";"чистое зло";"975";"240";"92";"11"
"1427575201.26572";"около 4 тысяч";"36";"чистое зло";"975";"162";"92";"17"
"1427576401.69525";"около 4 тысяч";"36";"чистое зло";"975";"65";"92";"22"
"1427577602.06927";"около 4 тысяч";"36";"чистое зло";"975";"142";"93";"23"
"1427578801.42343";"около 7 сотен";"36";"чистое зло";"976";"210";"93";"24"
"1427580001.77867";"около 8 сотен";"36";"чистое зло";"976";"69";"93";"28"
"1427581202.09805";"около тысячи";"36";"чистое зло";"976";"21";"93";"32"
"1427582401.46854";"около тысячи";"36";"чистое зло";"976";"26";"93";"38"
"1427583601.92679";"около тысячи";"36";"чистое зло";"976";"240";"93";"40"
"1427584801.27036";"около тысячи";"36";"чистое зло";"976";"101";"93";"45"
"1427586001.60912";"около тысячи";"36";"чистое зло";"976";"39";"94";"50"
"1427587201.92015";"около тысячи";"36";"чистое зло";"976";"34";"94";"56"
"1427588401.25583";"около тысячи";"36";"чистое зло";"976";"6";"94";"59"
"1427589601.56004";"около 8 сотен";"36";"чистое зло";"976";"240";"94";"59"
"1427590801.89932";"около 16 сотен";"36";"чистое зло";"976";"240";"94";"59"
"1427592001.32657";"около 8 сотен";"36";"чистое зло";"976";"214";"94";"60"
"1427593201.65371";"около 9 сотен";"36";"чистое зло";"976";"98";"94";"67"
"1427594401.97494";"около тысячи";"36";"чистое зло";"976";"30";"94";"73"
"1427595601.91911";"около тысячи";"36";"чистое зло";"976";"72";"95";"76"
"1427596802.2216";"около тысячи";"36";"чистое зло";"976";"73";"95";"80"
"1427598001.60332";"около 18 сотен";"36";"чистое зло";"976";"240";"95";"80"
"1427599201.93218";"около тысячи";"36";"чистое зло";"976";"238";"95";"81"
"1427600401.28083";"около тысячи";"36";"чистое зло";"976";"143";"95";"86"
"1427601601.64096";"около тысячи";"36";"чистое зло";"976";"160";"95";"92"
"1427602803.3854";"около тысячи";"36";"чистое зло";"976";"62";"95";"96"
"1427604001.85861";"около тысячи";"36";"чистое зло";"976";"55";"97";"100"
"1427605202.4461";"около 2 тысяч";"36";"чистое зло";"976";"55";"97";"100"
"1427606401.42901";"около тысячи";"36";"чистое зло";"976";"231";"97";"0"
"1427607601.84112";"около тысячи";"36";"чистое зло";"976";"84";"97";"2"
"1427608802.37192";"около тысячи";"36";"чистое зло";"976";"146";"97";"3"
"1427610001.8044";"около тысячи";"36";"чистое зло";"976";"177";"97";"4"
"1427611202.12907";"около тысячи";"36";"чистое зло";"976";"87";"97";"10"
"1427612401.69796";"около 16 сотен";"36";"чистое зло";"976";"31";"97";"15"
"1427613602.21837";"около 2 тысяч";"36";"чистое зло";"976";"72";"97";"16"
"1427614801.56498";"около 3 тысяч";"36";"чистое зло";"976";"240";"97";"16"
"1427616002.02302";"около 3 сотен";"36";"чистое зло";"977";"200";"97";"16"
"1427617201.50519";"около 3 сотен";"36";"чистое зло";"977";"162";"98";"23"
"1427618401.81364";"около 5 сотен";"36";"чистое зло";"977";"53";"98";"26"
"1427619602.34545";"около 5 сотен";"36";"чистое зло";"977";"35";"98";"31"
"1427620801.89286";"около 5 сотен";"36";"чистое зло";"977";"81";"98";"35"
"1427622001.20328";"около 5 сотен";"36";"чистое зло";"977";"232";"98";"37"
"1427623201.72388";"около 5 сотен";"36";"чистое зло";"977";"133";"98";"40"
"1427624401.55026";"около 6 сотен";"36";"чистое зло";"977";"30";"99";"43"
"1427625601.92667";"около 5 сотен";"36";"чистое зло";"977";"37";"99";"49"
"1427626801.4516";"около 5 сотен";"36";"чистое зло";"977";"24";"99";"53"
"1427628001.71372";"около 6 сотен";"36";"чистое зло";"977";"26";"99";"58"
"1427629202.0891";"около тысячи";"36";"чистое зло";"977";"240";"99";"58"
"1427630401.6209";"около тысячи";"36";"чистое зло";"977";"224";"99";"59"
"1427631602.19776";"около тысячи";"36";"чистое зло";"977";"82";"99";"62"
"1427632801.49805";"около 2 тысяч";"37";"злобный";"981";"244";"0";"65"
"1427634001.96343";"около 2 тысяч";"37";"злобный";"981";"81";"0";"68"
"1427635201.84768";"около тысячи";"37";"чистое зло";"983";"33";"0";"72"
"1427636402.13931";"около тысячи";"37";"чистое зло";"983";"35";"0";"79"
"1427637601.58324";"около тысячи";"37";"чистое зло";"983";"25";"0";"85"
"1427638801.69299";"около тысячи";"37";"чистое зло";"983";"23";"0";"89"
"1427640002.1142";"около тысячи";"37";"чистое зло";"983";"27";"0";"96"
"1427641201.5771";"около тысячи";"37";"чистое зло";"984";"28";"2";"100"
"1427642401.65608";"около 4 сотен";"37";"чистое зло";"985";"78";"2";"100"
"1427643602.04829";"около 4 сотен";"37";"чистое зло";"985";"244";"2";"100"
"1427644801.51412";"около 5 сотен";"37";"чистое зло";"985";"126";"2";"4"
"1427646001.59516";"около 5 сотен";"37";"чистое зло";"985";"65";"2";"8"
"1427647201.93856";"около 6 сотен";"37";"чистое зло";"985";"53";"3";"12"
"1427648401.50393";"около 6 сотен";"37";"чистое зло";"985";"151";"3";"14"
"1427649601.33111";"около 3 тысяч";"37";"чистое зло";"985";"244";"3";"14"
"1427650801.62592";"около 2 тысяч";"37";"чистое зло";"985";"244";"3";"14"
"1427652002.11271";"около 2 тысяч";"37";"чистое зло";"985";"190";"3";"19"
